1,Akin, S. 2002,2002,United States,Texas,Mad Island Marsh estuary,28.645202,-96.099923
2,Akin, S. 2002,2002,United States,Texas,Mad Island Marsh estuary,28.642313,-96.103142
3,Akin, S. 2002,2002,United States,Texas,Mad Island Marsh estuary,28.639232,-96.105117
4,Akin, S. 2002,2002,United States,Texas,Mad Island Marsh estuary,28.645202,-96.099923
5,Akin, S. 2002,2002,United States,Texas,Mad Island Marsh estuary,28.632555,-96.110896
6,Akin, S. 2002,2002,United States,Texas,Mad Island Marsh estuary,28.626777,-96.104312

