PresentAtCSM	PresentAtEPB	PresentAtBSQ	PresentAtAnyEstuary	ConsumerNodeID	ResourceNodeID	ConsumerSpeciesID	ResourceSpeciesID	ConsumerSpeciesID.StageID	ResourceSpeciesID.StageID	LinkTypeID	LinkType	LinkEvidence	LinkEvidenceNotes	LinkFrequency	LinkN	DietFraction	ConsumptionRate	VectorFrom	PreyFrom
1	0	0	1	168	462	122	291	122.1	291.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	168	465	122	287	122.1	287.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	168	466	122	288	122.1	288.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	168	467	122	289	122.1	289.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	168	470	122	293	122.1	293.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	168	472	122	295	122.1	295.2	14	concurrent predation on symbionts	inferred							
1	1	1	1	168	479	122	293	122.1	293.2	15	trophic transmission	inferred							
1	1	1	1	168	488	122	305	122.1	305.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	168	491	122	308	122.1	308.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	168	495	122	312	122.1	312.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	168	498	122	312	122.1	312.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	168	500	122	314	122.1	314.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	44	125	44	125.1	44.1	1	predation	inferred							
1	1	0	1	171	74	125	50	125.1	50.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	77	125	53	125.1	53.1	1	predation	inferred							
1	1	0	1	171	88	125	64	125.1	64.1	1	predation	inferred							
1	0	0	1	171	89	125	65	125.1	65.1	1	predation	inferred							
1	0	0	1	171	91	125	67	125.1	67.1	1	predation	inferred							
1	1	0	1	171	92	125	68	125.1	68.1	1	predation	inferred							
1	0	0	1	171	94	125	70	125.1	70.1	1	predation	inferred							
1	1	0	1	171	95	125	71	125.1	71.1	1	predation	inferred							
1	0	0	1	171	96	125	72	125.1	72.1	1	predation	inferred							
1	1	0	1	171	97	125	73	125.1	73.1	1	predation	inferred							
1	0	1	1	171	129	125	89	125.1	89.1	1	predation	inferred							
1	0	0	1	171	139	125	99	125.1	99.1	1	predation	inferred							
1	1	1	1	171	140	125	100	125.1	100.1	1	predation	inferred							
1	0	0	1	171	142	125	102	125.1	102.1	1	predation	inferred							
1	1	1	1	171	149	125	109	125.1	109.1	1	predation	inferred							
1	1	1	1	171	157	125	111	125.1	111.1	1	predation	inferred							
1	1	0	1	171	158	125	112	125.1	112.1	1	predation	inferred							
1	1	0	1	171	159	125	113	125.1	113.1	1	predation	inferred							
1	1	1	1	171	160	125	114	125.1	114.1	1	predation	inferred							
1	1	0	1	171	161	125	115	125.1	115.1	1	predation	inferred							
1	1	1	1	171	165	125	119	125.1	119.1	1	predation	inferred							
1	0	0	1	171	166	125	120	125.1	120.1	1	predation	inferred							
1	1	1	1	171	167	125	121	125.1	121.1	1	predation	inferred							
1	1	1	1	171	257	125	211	125.1	211.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	260	125	214	125.1	214.1	14	concurrent predation on symbionts	inferred							
1	0	1	1	171	262	125	216	125.1	216.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	264	125	218	125.1	218.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	266	125	220	125.1	220.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	274	125	228	125.1	228.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	277	125	231	125.1	231.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	290	125	244	125.1	244.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	353	125	233	125.1	233.3	16	predation on free-living non-feeding stage	inferred							
1	1	1	1	171	355	125	235	125.1	235.3	16	predation on free-living non-feeding stage	inferred							
1	1	1	1	171	358	125	238	125.1	238.3	16	predation on free-living non-feeding stage	inferred							
1	1	1	1	171	365	125	245	125.1	245.3	16	predation on free-living non-feeding stage	inferred							
1	1	1	1	171	366	125	246	125.1	246.3	16	predation on free-living non-feeding stage	inferred							
1	0	0	1	171	374	125	255	125.1	255.3	16	predation on free-living non-feeding stage	inferred							
1	1	1	1	171	385	125	266	125.1	266.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	171	386	125	267	125.1	267.3	16	predation on free-living non-feeding stage	inferred							
1	1	1	1	171	391	125	272	125.1	272.3	16	predation on free-living non-feeding stage	inferred							
1	1	1	1	171	402	125	238	125.1	238.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	403	125	245	125.1	245.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	404	125	266	125.1	266.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	406	125	233	125.1	233.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	407	125	234	125.1	234.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	408	125	239	125.1	239.4	14	concurrent predation on symbionts	inferred							
1	0	1	1	171	409	125	240	125.1	240.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	413	125	244	125.1	244.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	414	125	246	125.1	246.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	415	125	247	125.1	247.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	417	125	250	125.1	250.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	418	125	251	125.1	251.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	432	125	265	125.1	265.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	433	125	267	125.1	267.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	434	125	268	125.1	268.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	435	125	269	125.1	269.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	437	125	271	125.1	271.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	438	125	272	125.1	272.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	439	125	273	125.1	273.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	440	125	274	125.1	274.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	441	125	275	125.1	275.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	442	125	276	125.1	276.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	443	125	277	125.1	277.4	14	concurrent predation on symbionts	inferred							
1	0	1	1	171	444	125	279	125.1	279.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	454	125	283	125.1	283.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	455	125	286	125.1	286.2	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	456	125	287	125.1	287.2	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	457	125	288	125.1	288.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	458	125	289	125.1	289.2	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	460	125	283	125.1	283.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	462	125	291	125.1	291.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	464	125	286	125.1	286.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	465	125	287	125.1	287.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	466	125	288	125.1	288.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	467	125	289	125.1	289.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	470	125	293	125.1	293.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	472	125	295	125.1	295.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	476	125	299	125.1	299.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	477	125	300	125.1	300.2	14	concurrent predation on symbionts	inferred							
1	1	1	1	171	479	125	293	125.1	293.2	15	trophic transmission	inferred							
1	1	1	1	171	488	125	305	125.1	305.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	490	125	307	125.1	307.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	491	125	308	125.1	308.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	495	125	312	125.1	312.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	171	498	125	312	125.1	312.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	171	500	125	314	125.1	314.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	74	127	50	127.1	50.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	129	127	89	127.1	89.1	1	predation	observed							
1	0	0	1	173	139	127	99	127.1	99.1	1	predation	observed							
1	0	0	1	173	142	127	102	127.1	102.1	1	predation	inferred							
1	0	0	1	173	149	127	109	127.1	109.1	1	predation	inferred							
1	0	0	1	173	157	127	111	127.1	111.1	1	predation	observed							
1	0	0	1	173	158	127	112	127.1	112.1	1	predation	observed							
1	0	0	1	173	159	127	113	127.1	113.1	1	predation	observed							
1	0	0	1	173	160	127	114	127.1	114.1	1	predation	inferred							
1	0	0	1	173	161	127	115	127.1	115.1	1	predation	inferred							
1	0	0	1	173	165	127	119	127.1	119.1	1	predation	observed							
1	0	0	1	173	166	127	120	127.1	120.1	1	predation	observed							
1	0	0	1	173	167	127	121	127.1	121.1	1	predation	observed							
1	0	0	1	173	257	127	211	127.1	211.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	260	127	214	127.1	214.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	266	127	220	127.1	220.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	274	127	228	127.1	228.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	277	127	231	127.1	231.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	290	127	244	127.1	244.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	353	127	233	127.1	233.3	16	predation on free-living non-feeding stage	inferred							
1	0	0	1	173	365	127	245	127.1	245.3	16	predation on free-living non-feeding stage	inferred							
1	0	0	1	173	366	127	246	127.1	246.3	16	predation on free-living non-feeding stage	inferred							
1	0	0	1	173	374	127	255	127.1	255.3	16	predation on free-living non-feeding stage	inferred							
1	0	0	1	173	386	127	267	127.1	267.3	16	predation on free-living non-feeding stage	inferred							
1	0	0	1	173	402	127	238	127.1	238.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	403	127	245	127.1	245.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	404	127	266	127.1	266.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	407	127	234	127.1	234.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	408	127	239	127.1	239.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	409	127	240	127.1	240.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	418	127	251	127.1	251.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	432	127	265	127.1	265.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	434	127	268	127.1	268.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	435	127	269	127.1	269.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	437	127	271	127.1	271.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	438	127	272	127.1	272.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	439	127	273	127.1	273.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	441	127	275	127.1	275.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	442	127	276	127.1	276.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	443	127	277	127.1	277.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	444	127	279	127.1	279.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	460	127	283	127.1	283.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	462	127	291	127.1	291.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	465	127	287	127.1	287.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	466	127	288	127.1	288.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	467	127	289	127.1	289.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	470	127	293	127.1	293.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	472	127	295	127.1	295.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	488	127	305	127.1	305.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	491	127	308	127.1	308.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	495	127	312	127.1	312.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	173	500	127	314	127.1	314.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	74	132	50	132.1	50.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	178	129	132	89	132.1	89.1	1	predation	inferred							
1	0	0	1	178	139	132	99	132.1	99.1	1	predation	inferred							
1	0	0	1	178	142	132	102	132.1	102.1	1	predation	inferred							
1	1	0	1	178	149	132	109	132.1	109.1	1	predation	inferred							
1	1	0	1	178	159	132	113	132.1	113.1	1	predation	inferred							
1	1	0	1	178	160	132	114	132.1	114.1	1	predation	inferred							
1	0	0	1	178	162	132	116	132.1	116.1	1	predation	inferred							
1	1	0	1	178	165	132	119	132.1	119.1	1	predation	inferred							
1	0	0	1	178	166	132	120	132.1	120.1	1	predation	inferred							
1	1	0	1	178	167	132	121	132.1	121.1	1	predation	inferred							
1	1	0	1	178	171	132	125	132.1	125.1	1	predation	inferred							
1	1	0	1	178	178	132	132	132.1	132.1	1	predation	inferred							
1	1	0	1	178	260	132	214	132.1	214.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	266	132	220	132.1	220.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	274	132	228	132.1	228.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	277	132	231	132.1	231.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	290	132	244	132.1	244.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	353	132	233	132.1	233.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	355	132	235	132.1	235.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	358	132	238	132.1	238.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	365	132	245	132.1	245.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	366	132	246	132.1	246.3	16	predation on free-living non-feeding stage	inferred							
1	0	0	1	178	374	132	255	132.1	255.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	385	132	266	132.1	266.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	386	132	267	132.1	267.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	391	132	272	132.1	272.3	16	predation on free-living non-feeding stage	inferred							
1	1	0	1	178	402	132	238	132.1	238.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	403	132	245	132.1	245.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	404	132	266	132.1	266.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	407	132	234	132.1	234.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	408	132	239	132.1	239.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	178	409	132	240	132.1	240.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	178	418	132	251	132.1	251.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	432	132	265	132.1	265.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	434	132	268	132.1	268.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	435	132	269	132.1	269.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	437	132	271	132.1	271.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	438	132	272	132.1	272.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	439	132	273	132.1	273.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	441	132	275	132.1	275.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	442	132	276	132.1	276.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	443	132	277	132.1	277.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	178	444	132	279	132.1	279.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	460	132	283	132.1	283.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	178	462	132	291	132.1	291.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	465	132	287	132.1	287.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	466	132	288	132.1	288.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	467	132	289	132.1	289.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	470	132	293	132.1	293.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	488	132	305	132.1	305.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	178	491	132	308	132.1	308.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	178	500	132	314	132.1	314.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	74	139	50	139.1	50.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	88	139	64	139.1	64.1	1	predation	inferred							
1	0	0	1	185	89	139	65	139.1	65.1	1	predation	inferred							
1	0	0	1	185	91	139	67	139.1	67.1	1	predation	inferred							
1	0	0	1	185	92	139	68	139.1	68.1	1	predation	inferred							
1	0	0	1	185	94	139	70	139.1	70.1	1	predation	inferred							
1	0	0	1	185	95	139	71	139.1	71.1	1	predation	inferred							
1	0	0	1	185	96	139	72	139.1	72.1	1	predation	inferred							
1	0	0	1	185	97	139	73	139.1	73.1	1	predation	inferred							
1	0	0	1	185	157	139	111	139.1	111.1	1	predation	inferred							
1	0	0	1	185	158	139	112	139.1	112.1	1	predation	inferred							
1	0	0	1	185	159	139	113	139.1	113.1	1	predation	observed							
1	0	0	1	185	160	139	114	139.1	114.1	1	predation	inferred							
1	0	0	1	185	161	139	115	139.1	115.1	1	predation	inferred							
1	0	0	1	185	164	139	118	139.1	118.1	1	predation	inferred							
1	0	0	1	185	165	139	119	139.1	119.1	1	predation	inferred							
1	0	0	1	185	166	139	120	139.1	120.1	1	predation	inferred							
1	0	0	1	185	167	139	121	139.1	121.1	1	predation	inferred							
1	0	0	1	185	168	139	122	139.1	122.1	1	predation	inferred							
1	0	0	1	185	171	139	125	139.1	125.1	1	predation	inferred							
1	0	0	1	185	173	139	127	139.1	127.1	1	predation	inferred							
1	0	0	1	185	178	139	132	139.1	132.1	1	predation	inferred							
1	0	0	1	185	257	139	211	139.1	211.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	260	139	214	139.1	214.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	266	139	220	139.1	220.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	274	139	228	139.1	228.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	275	139	229	139.1	229.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	277	139	231	139.1	231.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	290	139	244	139.1	244.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	293	139	247	139.1	247.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	402	139	238	139.1	238.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	403	139	245	139.1	245.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	404	139	266	139.1	266.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	406	139	233	139.1	233.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	407	139	234	139.1	234.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	408	139	239	139.1	239.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	409	139	240	139.1	240.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	418	139	251	139.1	251.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	432	139	265	139.1	265.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	433	139	267	139.1	267.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	434	139	268	139.1	268.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	435	139	269	139.1	269.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	437	139	271	139.1	271.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	438	139	272	139.1	272.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	439	139	273	139.1	273.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	440	139	274	139.1	274.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	441	139	275	139.1	275.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	443	139	277	139.1	277.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	444	139	279	139.1	279.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	445	139	280	139.1	280.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	460	139	283	139.1	283.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	462	139	291	139.1	291.3	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	464	139	286	139.1	286.3	15	trophic transmission	inferred							
1	0	0	1	185	465	139	287	139.1	287.3	15	trophic transmission	inferred							
1	0	0	1	185	466	139	288	139.1	288.3	15	trophic transmission	inferred							
1	0	0	1	185	467	139	289	139.1	289.3	15	trophic transmission	inferred							
1	0	0	1	185	470	139	293	139.1	293.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	472	139	295	139.1	295.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	476	139	299	139.1	299.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	477	139	300	139.1	300.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	488	139	305	139.1	305.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	489	139	306	139.1	306.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	490	139	307	139.1	307.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	491	139	308	139.1	308.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	495	139	312	139.1	312.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	185	500	139	314	139.1	314.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	74	140	50	140.1	50.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	88	140	64	140.1	64.1	1	predation	inferred							
1	0	0	1	186	89	140	65	140.1	65.1	1	predation	inferred							
1	0	0	1	186	91	140	67	140.1	67.1	1	predation	inferred							
1	1	0	1	186	92	140	68	140.1	68.1	1	predation	inferred							
1	0	0	1	186	94	140	70	140.1	70.1	1	predation	inferred							
1	1	0	1	186	95	140	71	140.1	71.1	1	predation	inferred							
1	0	0	1	186	96	140	72	140.1	72.1	1	predation	inferred							
1	1	0	1	186	97	140	73	140.1	73.1	1	predation	inferred							
1	1	1	1	186	157	140	111	140.1	111.1	1	predation	inferred							
1	1	0	1	186	158	140	112	140.1	112.1	1	predation	inferred							
1	1	0	1	186	159	140	113	140.1	113.1	1	predation	inferred							
1	1	1	1	186	160	140	114	140.1	114.1	1	predation	inferred							
1	1	0	1	186	161	140	115	140.1	115.1	1	predation	inferred							
1	1	1	1	186	165	140	119	140.1	119.1	1	predation	inferred							
1	1	1	1	186	257	140	211	140.1	211.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	260	140	214	140.1	214.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	266	140	220	140.1	220.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	274	140	228	140.1	228.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	277	140	231	140.1	231.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	402	140	238	140.1	238.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	403	140	245	140.1	245.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	404	140	266	140.1	266.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	406	140	233	140.1	233.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	407	140	234	140.1	234.4	14	concurrent predation on symbionts	inferred							
1	0	1	1	186	409	140	240	140.1	240.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	186	418	140	251	140.1	251.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	432	140	265	140.1	265.4	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	433	140	267	140.1	267.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	434	140	268	140.1	268.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	435	140	269	140.1	269.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	437	140	271	140.1	271.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	438	140	272	140.1	272.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	440	140	274	140.1	274.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	441	140	275	140.1	275.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	443	140	277	140.1	277.4	14	concurrent predation on symbionts	inferred							
1	0	1	1	186	444	140	279	140.1	279.4	14	concurrent predation on symbionts	inferred							
1	0	0	1	186	462	140	291	140.1	291.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	464	140	286	140.1	286.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	465	140	287	140.1	287.3	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	467	140	289	140.1	289.3	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	470	140	293	140.1	293.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	472	140	295	140.1	295.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	476	140	299	140.1	299.2	14	concurrent predation on symbionts	inferred							
1	0	0	1	186	477	140	300	140.1	300.2	14	concurrent predation on symbionts	inferred							
1	1	1	1	186	488	140	305	140.1	305.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	490	140	307	140.1	307.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	186	495	140	312	140.1	312.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	186	500	140	314	140.1	314.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	187	25	141	25	141.1	25.1	1	predation	inferred							
1	1	0	1	187	35	141	35	141.1	35.1	1	predation	inferred							
1	0	0	1	187	44	141	44	141.1	44.1	1	predation	inferred							
1	0	0	1	187	75	141	51	141.1	51.1	1	predation	inferred							
1	1	0	1	187	77	141	53	141.1	53.1	1	predation	inferred							
1	1	0	1	187	119	141	79	141.1	79.1	1	predation	inferred							
1	0	0	1	187	133	141	93	141.1	93.1	1	predation	observed							
1	1	0	1	187	134	141	94	141.1	94.1	1	predation	observed							
1	1	0	1	187	150	141	110	141.1	110.1	1	predation	observed							
1	1	0	1	187	151	141	86	141.1	86.2	1	predation	inferred							
1	1	0	1	187	152	141	90	141.1	90.2	1	predation	inferred							
1	1	0	1	187	165	141	119	141.1	119.1	1	predation	inferred							
1	1	0	1	187	167	141	121	141.1	121.1	1	predation	inferred							
1	0	0	1	187	262	141	216	141.1	216.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	187	264	141	218	141.1	218.1	14	concurrent predation on symbionts	inferred							
1	0	0	1	187	265	141	219	141.1	219.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	187	274	141	228	141.1	228.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	187	277	141	231	141.1	231.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	187	290	141	244	141.1	244.1	14	concurrent predation on symbionts	inferred							
1	1	0	1	187	327	141	233	141.1	233.2	14	concurrent predation on symbionts	inferred							
1	1	0	1	187	329	141	235	141.1	235.2	14	concurrent predation on symbionts	inferred							
