PresentAtCSM	PresentAtEPB	PresentAtBSQ	PresentAtAnyEstuary	ConsumerNodeID	ResourceNodeID	ConsumerSpeciesID	ResourceSpeciesID	ConsumerSpeciesID.StageID	ResourceSpeciesID.StageID	LinkTypeID	LinkType	LinkEvidence	LinkEvidenceNotes	LinkFrequency	LinkN	DietFraction	ConsumptionRate	VectorFrom	PreyFrom
0	1	1	1	72	392	48	273	48.1	273.3	16	predation on free-living non-feeding stage	modeled							
0	1	1	1	72	393	48	274	48.1	274.3	16	predation on free-living non-feeding stage	modeled							
0	1	1	1	72	394	48	275	48.1	275.3	16	predation on free-living non-feeding stage	modeled							
0	1	1	1	72	395	48	276	48.1	276.3	16	predation on free-living non-feeding stage	modeled							
0	1	1	1	72	396	48	277	48.1	277.3	16	predation on free-living non-feeding stage	modeled							
0	0	1	1	72	399	48	279	48.1	279.3	16	predation on free-living non-feeding stage	modeled							
0	1	1	1	72	413	48	244	48.1	244.4	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	415	48	247	48.1	247.4	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	416	48	248	48.1	248.4	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	454	48	283	48.1	283.2	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	456	48	287	48.1	287.2	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	457	48	288	48.1	288.2	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	459	48	290	48.1	290.2	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	479	48	293	48.1	293.2	14	concurrent predation on symbionts	inferred							
0	0	1	1	72	480	48	294	48.1	294.2	14	concurrent predation on symbionts	inferred							
0	1	1	1	72	497	48	310	48.1	310.2	14	concurrent predation on symbionts	inferred							
0	0	1	1	77	24	53	24	53.1	24.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
1	0	1	1	77	25	53	25	53.1	25.1	1	predation	inferred	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	1	1	1	77	26	53	26	53.1	26.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	1	1	1	77	29	53	29	53.1	29.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	34	53	34	53.1	34.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
1	1	1	1	77	35	53	35	53.1	35.1	1	predation	inferred	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	36	53	36	53.1	36.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	37	53	37	53.1	37.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	38	53	38	53.1	38.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	39	53	39	53.1	39.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	40	53	40	53.1	40.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	41	53	41	53.1	41.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	42	53	42	53.1	42.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	0	1	1	77	43	53	43	53.1	43.1	1	predation	modeled	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
0	1	1	1	77	45	53	45	53.1	45.1	1	predation	inferred	gave polychaetes as prey, because most nemerteans specialize on polychaetes (McDermett & Roe 1985)						
1	0	1	1	77	262	53	216	53.1	216.1	14	concurrent predation on symbionts	inferred							
1	1	1	1	77	406	53	233	53.1	233.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	77	414	53	246	53.1	246.4	14	concurrent predation on symbionts	inferred							
1	1	1	1	77	417	53	250	53.1	250.4	14	concurrent predation on symbionts	inferred							
0	0	1	1	77	424	53	257	53.1	257.4	14	concurrent predation on symbionts	inferred							
0	1	1	1	77	427	53	260	53.1	260.4	14	concurrent predation on symbionts	inferred							
0	0	1	1	78	2	54	2	54.1	2.1	18	detritivory	modeled							
1	0	1	1	90	12	66	12	66.1	12.1	1	predation	observed							
1	0	1	1	106	12	66	12	66.2	12.1	1	predation								
1	1	1	1	115	2	75	2	75.1	2.1	18	detritivory	observed							
1	1	1	1	115	6	75	6	75.1	6.1	1	predation	observed							
1	1	1	1	116	3	76	3	76.1	3.1	18	detritivory	observed							
0	0	1	1	117	2	77	2	77.1	2.1	18	detritivory	modeled							
0	0	1	1	117	6	77	6	77.1	6.1	1	predation	modeled							
1	1	1	1	119	2	79	2	79.1	2.1	18	detritivory	observed							
1	1	1	1	119	6	79	6	79.1	6.1	1	predation	observed							
1	1	1	1	122	3	82	3	82.1	3.1	18	detritivory	observed							
1	1	1	1	126	191	86	145	86.1	145.1	3	micropredation	inferred							
1	1	1	1	126	192	86	146	86.1	146.1	3	micropredation	inferred							
1	1	1	1	126	193	86	147	86.1	147.1	3	micropredation	inferred							
1	0	1	1	126	194	86	148	86.1	148.1	3	micropredation	inferred							
0	1	1	1	126	198	86	152	86.1	152.1	3	micropredation	modeled							
0	1	1	1	126	199	86	153	86.1	153.1	3	micropredation	modeled							
0	0	1	1	126	202	86	156	86.1	156.1	3	micropredation	modeled							
1	1	1	1	126	203	86	157	86.1	157.1	3	micropredation	inferred							
1	1	1	1	126	204	86	158	86.1	158.1	3	micropredation	inferred							
0	1	1	1	126	206	86	160	86.1	160.1	3	micropredation	modeled							
0	0	1	1	126	208	86	162	86.1	162.1	3	micropredation	modeled							
1	0	1	1	126	209	86	163	86.1	163.1	3	micropredation	inferred							
1	1	1	1	126	210	86	164	86.1	164.1	3	micropredation	inferred							
0	1	1	1	126	211	86	165	86.1	165.1	3	micropredation	modeled							
0	0	1	1	126	212	86	166	86.1	166.1	3	micropredation	modeled							
0	1	1	1	126	213	86	167	86.1	167.1	3	micropredation	modeled							
1	1	1	1	126	214	86	168	86.1	168.1	3	micropredation	inferred							
1	1	1	1	126	215	86	169	86.1	169.1	3	micropredation	inferred							
0	0	1	1	126	217	86	171	86.1	171.1	3	micropredation	modeled							
1	1	1	1	126	218	86	172	86.1	172.1	3	micropredation	inferred							
